Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HomeRating,AwayRating,Difference,CorrPred,HomeTeamLeaguePos,HomeTeamPoints,HomeTeamGamesPlayed,HomeTeamGoalDifference,HomeTeamGoalsFor,HomeTeamGoalsAgainst,HomeTeamWon,HomeTeamLost,HomeTeamDrawn,HomeTeamHomePoints,HomeTeamHomeGamesPlayed,HomeTeamHomeGoalDifference,HomeTeamHomeGoalsFor,HomeTeamHomeGoalsAgainst,HomeTeamHomeWon,HomeTeamHomeLost,HomeTeamHomeDrawn,HomeTeamAwayPoints,HomeTeamAwayGamesPlayed,HomeTeamAwayGoalDifference,HomeTeamAwayGoalsFor,HomeTeamAwayGoalsAgainst,HomeTeamAwayWon,HomeTeamAwayLost,HomeTeamAwayDrawn,AwayTeamLeaguePos,AwayTeamPoints,AwayTeamGamesPlayed,AwayTeamGoalDifference,AwayTeamGoalsFor,AwayTeamGoalsAgainst,AwayTeamWon,AwayTeamLost,AwayTeamDrawn,AwayTeamHomePoints,AwayTeamHomeGamesPlayed,AwayTeamHomeGoalDifference,AwayTeamHomeGoalsFor,AwayTeamHomeGoalsAgainst,AwayTeamHomeWon,AwayTeamHomeLost,AwayTeamHomeDrawn,AwayTeamAwayPoints,AwayTeamAwayGamesPlayed,AwayTeamAwayGoalDifference,AwayTeamAwayGoalsFor,AwayTeamAwayGoalsAgainst,AwayTeamAwayWon,AwayTeamAwayLost,AwayTeamAwayDrawn,HTHomeTeamLeaguePos,HTHomeTeamPoints,HTHomeTeamGamesPlayed,HTHomeTeamGoalDifference,HTHomeTeamGoalsFor,HTHomeTeamGoalsAgainst,HTHomeTeamWon,HTHomeTeamLost,HTHomeTeamDrawn,HTHomeTeamHomePoints,HTHomeTeamHomeGamesPlayed,HTHomeTeamHomeGoalDifference,HTHomeTeamHomeGoalsFor,HTHomeTeamHomeGoalsAgainst,HTHomeTeamHomeWon,HTHomeTeamHomeLost,HTHomeTeamHomeDrawn,HTHomeTeamAwayPoints,HTHomeTeamAwayGamesPlayed,HTHomeTeamAwayGoalDifference,HTHomeTeamAwayGoalsFor,HTHomeTeamAwayGoalsAgainst,HTHomeTeamAwayWon,HTHomeTeamAwayLost,HTHomeTeamAwayDrawn,HTAwayTeamLeaguePos,HTAwayTeamPoints,HTAwayTeamGamesPlayed,HTAwayTeamGoalDifference,HTAwayTeamGoalsFor,HTAwayTeamGoalsAgainst,HTAwayTeamWon,HTAwayTeamLost,HTAwayTeamDrawn,HTAwayTeamHomePoints,HTAwayTeamHomeGamesPlayed,HTAwayTeamHomeGoalDifference,HTAwayTeamHomeGoalsFor,HTAwayTeamHomeGoalsAgainst,HTAwayTeamHomeWon,HTAwayTeamHomeLost,HTAwayTeamHomeDrawn,HTAwayTeamAwayPoints,HTAwayTeamAwayGamesPlayed,HTAwayTeamAwayGoalDifference,HTAwayTeamAwayGoalsFor,HTAwayTeamAwayGoalsAgainst,HTAwayTeamAwayWon,HTAwayTeamAwayLost,HTAwayTeamAwayDrawn,Form,PPower
2016-12-17,Stoke,Leicester,2,2,D,2,0,H,16,14,7,8,9,12,9,9,2,6,0,1,19.87,19.76,0.3,0,12,20,16,-5,17,22,5,10,5,11,8,-2,9,11,3,3,2,11,8,-2,9,11,3,3,2,14,16,16,-5,21,27,4,8,4,1,8,-12,6,19,0,7,1,1,8,-12,6,19,0,7,1,13,18,14,-1,6,7,4,2,6,8,6,0,3,3,2,2,2,8,6,0,3,3,2,2,2,4,26,31,1,12,27,5,7,11,1,8,-10,2,13,0,7,1,1,8,-10,2,13,0,7,1,11,2.9333333333333336
2016-12-17,Middlesbrough,Swansea,3,0,H,2,0,H,10,14,4,2,10,11,3,8,1,0,0,0,19.69,19.36,0.53,1,17,15,16,-3,13,19,3,7,6,7,8,-1,6,10,2,5,1,7,8,-1,6,10,2,5,1,18,12,16,-12,20,34,3,14,3,4,8,-9,7,18,1,6,1,4,8,-9,7,18,1,6,1,7,22,18,0,8,8,4,2,10,14,10,3,4,3,3,2,5,14,10,3,4,3,3,2,5,10,19,13,4,12,8,5,3,4,7,8,-3,3,6,1,3,4,7,8,-3,3,6,1,3,4,7,2.516666666666667
2016-12-17,Crystal Palace,Chelsea,0,1,A,0,1,A,6,13,2,6,12,15,5,3,2,3,0,0,19.7,21.39,-1.49,1,16,15,16,-2,28,31,4,10,3,7,8,1,12,12,2,5,1,7,8,1,12,12,2,5,1,1,40,16,22,34,11,13,2,1,19,8,5,13,7,6,1,1,19,8,5,13,7,6,1,1,11,19,19,2,10,12,4,5,7,16,11,2,8,4,4,3,4,16,11,2,8,4,4,3,4,8,22,15,-1,7,7,5,2,7,14,8,-1,4,4,4,2,2,14,8,-1,4,4,4,2,2,5,2.716666666666667
2016-12-17,West Brom,Man United,0,2,A,0,1,A,10,10,1,5,9,13,2,3,3,3,0,0,20.33,20.29,0.23,0,7,23,16,2,23,19,6,5,5,14,8,3,16,11,4,2,2,14,8,3,16,11,4,2,2,6,27,16,4,22,17,7,3,6,14,8,-1,11,11,4,2,2,14,8,-1,11,11,4,2,2,6,24,16,5,10,5,5,1,9,13,8,3,8,3,3,1,4,13,8,3,8,3,3,1,4,2,28,15,8,15,6,8,2,4,14,8,2,6,3,4,2,2,14,8,2,6,3,4,2,2,16,3.35
2016-12-17,Stoke,Leicester,2,2,D,2,0,H,16,14,7,8,9,12,9,9,2,6,0,1,19.87,19.76,0.3,0,12,20,16,-5,17,22,5,10,5,11,8,-2,9,11,3,3,2,11,8,-2,9,11,3,3,2,14,16,16,-5,21,27,4,8,4,1,8,-12,6,19,0,7,1,1,8,-12,6,19,0,7,1,13,18,14,-1,6,7,4,2,6,8,6,0,3,3,2,2,2,8,6,0,3,3,2,2,2,4,26,31,1,12,27,5,7,11,1,8,-10,2,13,0,7,1,1,8,-10,2,13,0,7,1,4,2.8333333333333335
2016-12-17,West Brom,Man United,0,2,A,0,1,A,10,10,1,5,9,13,2,3,3,3,0,0,20.33,20.29,0.23,0,7,23,16,2,23,19,6,5,5,14,8,3,16,11,4,2,2,14,8,3,16,11,4,2,2,6,27,16,4,22,17,7,3,6,14,8,-1,11,11,4,2,2,14,8,-1,11,11,4,2,2,6,24,16,5,10,5,5,1,9,13,8,3,8,3,3,1,4,13,8,3,8,3,3,1,4,2,28,15,8,15,6,8,2,4,14,8,2,6,3,4,2,2,14,8,2,6,3,4,2,2,17,3.5333333333333337
2016-12-17,Middlesbrough,Swansea,3,0,H,2,0,H,10,14,4,2,10,11,3,8,1,0,0,0,19.69,19.36,0.53,1,17,15,16,-3,13,19,3,7,6,7,8,-1,6,10,2,5,1,7,8,-1,6,10,2,5,1,18,12,16,-12,20,34,3,14,3,4,8,-9,7,18,1,6,1,4,8,-9,7,18,1,6,1,7,22,18,0,8,8,4,2,10,14,10,3,4,3,3,2,5,14,10,3,4,3,3,2,5,10,19,13,4,12,8,5,3,4,7,8,-3,3,6,1,3,4,7,8,-3,3,6,1,3,4,8,2.3833333333333333
2016-12-18,Man City,Arsenal,2,1,H,0,1,A,14,6,5,1,9,13,8,1,4,2,0,0,20.5,20.93,-0.24,0,4,33,16,13,34,19,10,3,3,15,8,5,15,8,4,1,3,15,8,5,15,8,4,1,3,2,34,16,21,37,17,10,3,4,17,8,13,19,7,5,1,2,17,8,13,19,7,5,1,2,15,18,10,-7,11,9,5,2,3,4,2,-1,2,1,1,0,1,4,2,-1,2,1,1,0,1,16,17,10,5,8,3,4,0,5,16,8,6,7,1,4,0,4,16,8,6,7,1,4,0,4,14,4.8
2016-12-18,Bournemouth,Southampton,1,3,A,1,1,D,10,14,5,8,6,12,7,4,0,2,0,0,19.95,19.89,0.26,0,10,21,16,-4,22,25,6,12,3,16,8,5,15,9,5,2,1,16,8,5,15,9,5,2,1,9,21,16,-1,14,15,5,5,6,6,8,-4,6,10,1,4,3,6,8,-4,6,10,1,4,3,13,19,14,0,9,10,5,3,4,8,6,7,4,4,2,2,2,8,6,7,4,4,2,2,2,20,17,11,-1,7,5,4,2,5,12,8,0,4,4,3,2,3,12,8,0,4,4,3,2,3,9,4.050000000000001
2016-12-18,Tottenham,Burnley,2,1,H,1,1,D,30,5,9,2,10,11,11,2,1,2,0,0,20.86,19.42,1.64,1,5,30,16,13,27,11,8,2,6,20,8,10,17,4,6,0,2,20,8,10,17,4,6,0,2,16,17,16,-10,15,26,5,10,2,1,7,-14,1,16,0,6,1,1,7,-14,1,16,0,6,1,17,17,16,0,11,12,3,3,8,8,8,3,7,8,1,2,5,8,8,3,7,8,1,2,5,3,27,19,3,12,10,7,5,6,2,7,-8,0,9,0,5,2,2,7,-8,0,9,0,5,2,6,2.766666666666667
2016-12-18,Tottenham,Burnley,2,1,H,1,1,D,30,5,9,2,10,11,11,2,1,2,0,0,20.86,19.42,1.64,1,5,30,16,13,27,11,8,2,6,20,8,10,17,4,6,0,2,20,8,10,17,4,6,0,2,16,17,16,-10,15,26,5,10,2,1,7,-14,1,16,0,6,1,1,7,-14,1,16,0,6,1,17,17,16,0,11,12,3,3,8,8,8,3,7,8,1,2,5,8,8,3,7,8,1,2,5,3,27,19,3,12,10,7,5,6,2,7,-8,0,9,0,5,2,2,7,-8,0,9,0,5,2,11,4.033333333333334
2016-12-18,Man City,Arsenal,2,1,H,0,1,A,14,6,5,1,9,13,8,1,4,2,0,0,20.5,20.93,-0.24,0,4,33,16,13,34,19,10,3,3,15,8,5,15,8,4,1,3,15,8,5,15,8,4,1,3,2,34,16,21,37,17,10,3,4,17,8,13,19,7,5,1,2,17,8,13,19,7,5,1,2,15,18,10,-7,11,9,5,2,3,4,2,-1,2,1,1,0,1,4,2,-1,2,1,1,0,1,16,17,10,5,8,3,4,0,5,16,8,6,7,1,4,0,4,16,8,6,7,1,4,0,4,14,3.9333333333333336
2016-12-18,Bournemouth,Southampton,1,3,A,1,1,D,10,14,5,8,6,12,7,4,0,2,0,0,19.95,19.89,0.26,0,10,21,16,-4,22,25,6,12,3,16,8,5,15,9,5,2,1,16,8,5,15,9,5,2,1,9,21,16,-1,14,15,5,5,6,6,8,-4,6,10,1,4,3,6,8,-4,6,10,1,4,3,13,19,14,0,9,10,5,3,4,8,6,7,4,4,2,2,2,8,6,7,4,4,2,2,2,20,17,11,-1,7,5,4,2,5,12,8,0,4,4,3,2,3,12,8,0,4,4,3,2,3,11,3.7999999999999994
2016-12-19,Everton,Liverpool,0,1,A,0,0,D,6,11,1,4,13,9,1,6,3,1,0,0,19.91,20.96,-0.85,1,9,23,16,0,21,20,6,5,5,16,8,5,12,6,4,0,4,16,8,5,12,6,4,0,4,4,34,16,17,40,20,10,2,4,17,9,2,19,14,5,2,2,17,9,2,19,14,5,2,2,8,23,22,1,11,16,5,4,8,19,14,3,9,8,5,5,4,19,14,3,9,8,5,5,4,2,29,17,5,18,12,8,2,5,17,9,3,10,6,5,2,2,17,9,3,10,6,5,2,2,14,5.1000000000000005
2016-12-19,Everton,Liverpool,0,1,A,0,0,D,6,11,1,4,13,9,1,6,3,1,0,0,19.91,20.96,-0.85,1,9,23,16,0,21,20,6,5,5,16,8,5,12,6,4,0,4,16,8,5,12,6,4,0,4,4,34,16,17,40,20,10,2,4,17,9,2,19,14,5,2,2,17,9,2,19,14,5,2,2,8,23,22,1,11,16,5,4,8,19,14,3,9,8,5,5,4,19,14,3,9,8,5,5,4,2,29,17,5,18,12,8,2,5,17,9,3,10,6,5,2,2,17,9,3,10,6,5,2,2,5,2.9499999999999997
2016-12-26,Watford,Crystal Palace,1,1,D,0,1,A,9,10,3,4,18,17,7,3,2,4,0,0,19.33,19.75,-0.21,0,12,21,17,-7,21,29,6,8,3,13,8,0,13,12,4,3,1,13,8,0,13,12,4,3,1,17,15,17,-3,28,32,4,11,3,8,8,-3,16,19,2,4,2,8,8,-3,16,19,2,4,2,17,18,20,-5,6,14,3,4,9,11,11,1,3,5,2,4,5,11,11,1,3,5,2,4,5,13,19,19,2,10,12,4,5,7,3,8,-5,2,8,0,5,3,3,8,-5,2,8,0,5,3,6,2.8166666666666664
2016-12-26,Hull,Man City,0,3,A,0,0,D,10,16,3,6,11,14,4,7,1,0,0,0,18.87,20.62,-1.55,1,20,12,17,-21,14,36,3,12,3,8,8,-6,9,15,2,4,2,8,8,-6,9,15,2,4,2,3,36,17,15,36,20,11,3,3,18,8,10,19,11,6,2,0,18,8,10,19,11,6,2,0,9,22,17,3,14,11,5,4,7,17,8,7,13,3,5,1,2,17,8,7,13,3,5,1,2,18,18,10,-7,11,9,5,2,3,14,8,4,9,8,4,2,2,14,8,4,9,8,4,2,2,16,4.516666666666667
2016-12-26,Man United,Sunderland,3,1,H,1,0,H,26,7,9,4,6,9,5,5,1,1,0,0,20.52,19.46,1.26,1,6,30,17,5,24,17,8,3,6,13,8,4,11,6,3,1,4,13,8,4,11,6,3,1,4,18,14,17,-14,15,28,4,35,2,4,8,-6,4,13,1,6,1,4,8,-6,4,13,1,6,1,1,31,16,9,16,6,9,2,4,14,7,0,9,3,4,1,2,14,7,0,9,3,4,1,2,20,27,24,10,7,9,4,2,15,6,8,-3,1,4,0,2,6,6,8,-3,1,4,0,2,6,9,3.3666666666666667
2016-12-26,Arsenal,West Brom,1,0,H,0,0,D,26,3,11,1,11,7,6,5,2,1,0,0,20.81,20.1,0.91,1,4,34,17,20,38,19,10,4,4,17,8,6,18,10,5,1,2,17,8,6,18,10,5,1,2,8,23,17,4,23,21,6,6,5,9,8,0,7,8,2,3,3,9,8,0,7,8,2,3,3,11,20,11,5,9,3,5,0,5,1,2,0,1,2,0,1,1,1,2,0,1,2,0,1,1,7,24,16,5,10,5,5,1,9,11,8,0,2,2,2,1,5,11,8,0,2,2,2,1,5,11,3.266666666666667
2016-12-26,Man United,Sunderland,3,1,H,1,0,H,26,7,9,4,6,9,5,5,1,1,0,0,20.52,19.46,1.26,1,6,30,17,5,24,17,8,3,6,13,8,4,11,6,3,1,4,13,8,4,11,6,3,1,4,18,14,17,-14,15,28,4,35,2,4,8,-6,4,13,1,6,1,4,8,-6,4,13,1,6,1,1,31,16,9,16,6,9,2,4,14,7,0,9,3,4,1,2,14,7,0,9,3,4,1,2,20,27,24,10,7,9,4,2,15,6,8,-3,1,4,0,2,6,6,8,-3,1,4,0,2,6,17,3.533333333333333
2016-12-26,Swansea,West Ham,1,4,A,0,1,A,14,14,7,7,10,12,8,4,0,0,0,0,19.11,19.54,-0.23,1,19,12,17,-14,20,37,3,15,3,8,8,-6,13,16,2,4,2,8,8,-6,13,16,2,4,2,13,19,17,-13,19,31,5,9,4,5,8,-7,10,17,1,5,2,5,8,-7,10,17,1,5,2,12,19,14,4,12,10,5,4,4,12,5,0,9,2,4,1,0,12,5,0,9,2,4,1,0,4,26,15,0,9,8,7,2,5,12,8,-3,5,7,3,2,3,12,8,-3,5,7,3,2,3,8,2.8333333333333335
2016-12-26,Burnley,Middlesbrough,1,0,H,0,0,D,6,8,4,2,17,18,7,3,6,5,0,0,19.48,19.94,-0.26,0,16,17,17,-11,16,28,5,11,2,16,9,3,14,10,5,3,1,16,9,3,14,10,5,3,1,14,18,17,-6,16,19,4,7,6,8,8,-1,7,9,1,2,5,8,8,-1,7,9,1,2,5,3,28,20,2,13,11,7,5,7,25,12,3,12,1,7,1,4,25,12,3,12,1,7,1,4,10,22,18,0,8,8,4,2,10,8,8,-1,4,5,1,2,5,8,8,-1,4,5,1,2,5,8,2.9
2016-12-26,Swansea,West Ham,1,4,A,0,1,A,14,14,7,7,10,12,8,4,0,0,0,0,19.11,19.54,-0.23,1,19,12,17,-14,20,37,3,15,3,8,8,-6,13,16,2,4,2,8,8,-6,13,16,2,4,2,13,19,17,-13,19,31,5,9,4,5,8,-7,10,17,1,5,2,5,8,-7,10,17,1,5,2,12,19,14,4,12,10,5,4,4,12,5,0,9,2,4,1,0,12,5,0,9,2,4,1,0,4,26,15,0,9,8,7,2,5,12,8,-3,5,7,3,2,3,12,8,-3,5,7,3,2,3,10,3.266666666666666
2016-12-26,Leicester,Everton,0,2,A,0,0,D,7,8,2,3,14,7,3,4,3,0,0,0,19.8,19.9,0.1,0,15,17,17,-6,23,29,4,8,5,15,8,5,15,8,4,1,3,15,8,5,15,8,4,1,3,9,23,17,1,21,21,6,6,5,7,8,-4,9,14,2,5,1,7,8,-4,9,14,2,5,1,5,26,32,-15,12,29,5,8,11,25,23,3,10,14,5,8,10,25,23,3,10,14,5,8,10,8,23,22,1,11,16,5,4,8,4,8,-6,2,8,0,4,4,4,8,-6,2,8,0,4,4,5,3.1333333333333333
2016-12-26,Leicester,Everton,0,2,A,0,0,D,7,8,2,3,14,7,3,4,3,0,0,0,19.8,19.9,0.1,0,15,17,17,-6,23,29,4,8,5,15,8,5,15,8,4,1,3,15,8,5,15,8,4,1,3,9,23,17,1,21,21,6,6,5,7,8,-4,9,14,2,5,1,7,8,-4,9,14,2,5,1,5,26,32,-15,12,29,5,8,11,25,23,3,10,14,5,8,10,25,23,3,10,14,5,8,10,8,23,22,1,11,16,5,4,8,4,8,-6,2,8,0,4,4,4,8,-6,2,8,0,4,4,6,3.0499999999999994
2016-12-26,Watford,Crystal Palace,1,1,D,0,1,A,9,10,3,4,18,17,7,3,2,4,0,0,19.33,19.75,-0.21,0,12,21,17,-7,21,29,6,8,3,13,8,0,13,12,4,3,1,13,8,0,13,12,4,3,1,17,15,17,-3,28,32,4,11,3,8,8,-3,16,19,2,4,2,8,8,-3,16,19,2,4,2,17,18,20,-5,6,14,3,4,9,11,11,1,3,5,2,4,5,11,11,1,3,5,2,4,5,13,19,19,2,10,12,4,5,7,3,8,-5,2,8,0,5,3,3,8,-5,2,8,0,5,3,5,2.3333333333333335
2016-12-26,Chelsea,Bournemouth,3,0,H,1,0,H,14,7,4,3,13,14,5,5,1,1,0,0,21.34,19.73,1.81,1,1,43,17,23,35,11,14,2,1,21,8,16,21,4,7,1,0,21,8,16,21,4,7,1,0,10,21,17,-3,23,28,6,13,3,5,8,-8,7,16,1,5,2,5,8,-8,7,16,1,5,2,6,25,16,0,8,7,6,2,7,8,7,0,3,3,1,1,5,8,7,0,3,3,1,1,5,14,19,14,0,9,10,5,3,4,11,8,0,5,6,3,3,2,11,8,0,5,6,3,3,2,11,3.216666666666667
2016-12-26,Hull,Man City,0,3,A,0,0,D,10,16,3,6,11,14,4,7,1,0,0,0,18.87,20.62,-1.55,1,20,12,17,-21,14,36,3,12,3,8,8,-6,9,15,2,4,2,8,8,-6,9,15,2,4,2,3,36,17,15,36,20,11,3,3,18,8,10,19,11,6,2,0,18,8,10,19,11,6,2,0,9,22,17,3,14,11,5,4,7,17,8,7,13,3,5,1,2,17,8,7,13,3,5,1,2,18,18,10,-7,11,9,5,2,3,14,8,4,9,8,4,2,2,14,8,4,9,8,4,2,2,2,2.783333333333333
2016-12-26,Burnley,Middlesbrough,1,0,H,0,0,D,6,8,4,2,17,18,7,3,6,5,0,0,19.48,19.94,-0.26,0,16,17,17,-11,16,28,5,11,2,16,9,3,14,10,5,3,1,16,9,3,14,10,5,3,1,14,18,17,-6,16,19,4,7,6,8,8,-1,7,9,1,2,5,8,8,-1,7,9,1,2,5,3,28,20,2,13,11,7,5,7,25,12,3,12,1,7,1,4,25,12,3,12,1,7,1,4,10,22,18,0,8,8,4,2,10,8,8,-1,4,5,1,2,5,8,8,-1,4,5,1,2,5,3,2.3666666666666667
2016-12-26,Chelsea,Bournemouth,3,0,H,1,0,H,14,7,4,3,13,14,5,5,1,1,0,0,21.34,19.73,1.81,1,1,43,17,23,35,11,14,2,1,21,8,16,21,4,7,1,0,21,8,16,21,4,7,1,0,10,21,17,-3,23,28,6,13,3,5,8,-8,7,16,1,5,2,5,8,-8,7,16,1,5,2,6,25,16,0,8,7,6,2,7,8,7,0,3,3,1,1,5,8,7,0,3,3,1,1,5,14,19,14,0,9,10,5,3,4,11,8,0,5,6,3,3,2,11,8,0,5,6,3,3,2,26,3.816666666666667
2016-12-26,Arsenal,West Brom,1,0,H,0,0,D,26,3,11,1,11,7,6,5,2,1,0,0,20.81,20.1,0.91,1,4,34,17,20,38,19,10,4,4,17,8,6,18,10,5,1,2,17,8,6,18,10,5,1,2,8,23,17,4,23,21,6,6,5,9,8,0,7,8,2,3,3,9,8,0,7,8,2,3,3,11,20,11,5,9,3,5,0,5,1,2,0,1,2,0,1,1,1,2,0,1,2,0,1,1,7,24,16,5,10,5,5,1,9,11,8,0,2,2,2,1,5,11,8,0,2,2,2,1,5,13,3.4333333333333336
2016-12-27,Liverpool,Stoke,4,1,H,2,1,H,20,6,6,2,9,6,8,2,0,1,0,0,20.97,19.84,1.33,1,3,37,17,20,41,20,11,2,4,17,7,15,21,6,5,0,2,17,7,15,21,6,5,0,2,13,21,17,-5,19,24,5,10,6,9,8,-1,8,11,2,3,3,9,8,-1,8,11,2,3,3,2,30,18,6,18,12,8,2,6,12,8,-2,8,6,3,2,3,12,8,-2,8,6,3,2,3,18,18,14,-1,6,7,4,2,6,10,8,-1,3,4,2,2,4,10,8,-1,3,4,2,2,4,10,3.0666666666666664
2016-12-27,Liverpool,Stoke,4,1,H,2,1,H,20,6,6,2,9,6,8,2,0,1,0,0,20.97,19.84,1.33,1,3,37,17,20,41,20,11,2,4,17,7,15,21,6,5,0,2,17,7,15,21,6,5,0,2,13,21,17,-5,19,24,5,10,6,9,8,-1,8,11,2,3,3,9,8,-1,8,11,2,3,3,2,30,18,6,18,12,8,2,6,12,8,-2,8,6,3,2,3,12,8,-2,8,6,3,2,3,18,18,14,-1,6,7,4,2,6,10,8,-1,3,4,2,2,4,10,8,-1,3,4,2,2,4,16,4.8999999999999995
2016-12-28,Southampton,Tottenham,1,4,A,1,1,D,9,17,2,5,7,16,2,10,1,4,1,0,20.12,20.79,-0.47,1,8,24,17,-1,17,16,6,5,6,15,8,2,8,5,4,1,3,15,8,2,8,5,4,1,3,5,33,17,16,29,12,9,2,6,10,8,4,10,7,2,2,4,10,8,4,10,7,2,2,4,18,19,14,-1,9,8,4,2,7,6,5,-1,4,3,1,1,3,6,5,-1,4,3,1,1,3,13,20,17,6,13,13,4,3,8,9,8,1,4,4,2,3,3,9,8,1,4,4,2,3,3,14,3.8166666666666664
2016-12-28,Southampton,Tottenham,1,4,A,1,1,D,9,17,2,5,7,16,2,10,1,4,1,0,20.12,20.79,-0.47,1,8,24,17,-1,17,16,6,5,6,15,8,2,8,5,4,1,3,15,8,2,8,5,4,1,3,5,33,17,16,29,12,9,2,6,10,8,4,10,7,2,2,4,10,8,4,10,7,2,2,4,18,19,14,-1,9,8,4,2,7,6,5,-1,4,3,1,1,3,6,5,-1,4,3,1,1,3,13,20,17,6,13,13,4,3,8,9,8,1,4,4,2,3,3,9,8,1,4,4,2,3,3,12,5.05
2016-12-30,Hull,Everton,2,2,D,1,1,D,13,20,4,7,10,13,5,5,2,2,0,0,18.73,20.11,-1.18,0,20,12,18,-22,14,39,3,15,3,8,9,-6,9,18,2,5,2,8,9,-6,9,18,2,5,2,7,26,18,0,23,21,7,6,5,10,9,-5,11,14,3,5,1,10,9,-5,11,14,3,5,1,11,22,17,3,14,11,5,4,7,17,8,7,13,3,5,1,2,17,8,7,13,3,5,1,2,9,24,23,-5,11,16,5,4,9,5,9,-6,2,8,0,4,5,5,9,-6,2,8,0,4,5,2,2.566666666666667
2016-12-30,Hull,Everton,2,2,D,1,1,D,13,20,4,7,10,13,5,5,2,2,0,0,18.73,20.11,-1.18,0,20,12,18,-22,14,39,3,15,3,8,9,-6,9,18,2,5,2,8,9,-6,9,18,2,5,2,7,26,18,0,23,21,7,6,5,10,9,-5,11,14,3,5,1,10,9,-5,11,14,3,5,1,11,22,17,3,14,11,5,4,7,17,8,7,13,3,5,1,2,17,8,7,13,3,5,1,2,9,24,23,-5,11,16,5,4,9,5,9,-6,2,8,0,4,5,5,9,-6,2,8,0,4,5,9,3.0500000000000003
2016-12-31,Leicester,West Ham,1,0,H,1,0,H,12,25,4,5,11,8,7,7,5,3,0,0,19.59,19.82,-0.03,0,16,17,18,-6,23,31,4,9,5,15,9,7,15,10,4,2,3,15,9,7,15,10,4,2,3,11,22,18,-12,23,32,6,9,4,8,9,-7,14,18,2,5,2,8,9,-7,14,18,2,5,2,6,26,32,-15,12,29,5,8,11,25,23,3,10,14,5,8,10,25,23,3,10,14,5,8,10,3,29,16,1,10,8,8,2,5,15,9,-2,6,7,4,2,3,15,9,-2,6,7,4,2,3,6,2.85
2016-12-31,Leicester,West Ham,1,0,H,1,0,H,12,25,4,5,11,8,7,7,5,3,0,0,19.59,19.82,-0.03,0,16,17,18,-6,23,31,4,9,5,15,9,7,15,10,4,2,3,15,9,7,15,10,4,2,3,11,22,18,-12,23,32,6,9,4,8,9,-7,14,18,2,5,2,8,9,-7,14,18,2,5,2,6,26,32,-15,12,29,5,8,11,25,23,3,10,14,5,8,10,25,23,3,10,14,5,8,10,3,29,16,1,10,8,8,2,5,15,9,-2,6,7,4,2,3,15,9,-2,6,7,4,2,3,15,3.3666666666666667
2016-12-31,Liverpool,Man City,1,0,H,1,0,H,5,9,1,2,12,12,4,6,2,1,0,0,21.14,20.77,0.57,1,2,40,18,21,45,21,12,2,4,20,8,15,25,7,6,0,2,20,8,15,25,7,6,0,2,3,39,18,16,39,20,12,3,3,21,9,8,22,11,7,2,0,21,9,8,22,11,7,2,0,2,30,18,6,18,12,8,2,6,12,8,-2,8,6,3,2,3,12,8,-2,8,6,3,2,3,17,19,11,2,11,9,5,2,4,15,9,1,9,8,4,2,3,15,9,1,9,8,4,2,3,17,5.116666666666666
2016-12-31,Swansea,Bournemouth,0,3,A,0,2,A,14,11,5,6,14,9,4,3,2,0,0,0,18.83,19.61,-0.57,1,20,12,18,-17,21,41,3,16,3,8,9,-3,14,20,2,5,2,8,9,-3,14,20,2,5,2,12,21,18,-5,23,31,6,14,3,5,9,-9,7,19,1,6,2,5,9,-9,7,19,1,6,2,15,19,14,4,12,10,5,4,4,12,5,0,9,2,4,1,0,12,5,0,9,2,4,1,0,19,19,15,-1,9,11,5,4,4,11,9,-1,5,7,3,4,2,11,9,-1,5,7,3,4,2,6,3.1666666666666674
2016-12-31,Chelsea,Stoke,4,2,H,1,0,H,18,5,7,2,12,10,8,3,3,2,0,0,21.46,19.67,1.98,1,1,46,18,24,38,11,15,2,1,24,9,17,24,4,8,1,0,24,9,17,24,4,8,1,0,13,21,18,-5,20,28,5,11,6,9,9,-3,9,15,2,4,3,9,9,-3,9,15,2,4,3,8,25,16,0,8,7,6,2,7,8,7,0,3,3,1,1,5,8,7,0,3,3,1,1,5,16,19,16,3,8,10,4,3,7,10,9,-1,4,6,2,3,4,10,9,-1,4,6,2,3,4,10,2.8499999999999996
2016-12-31,Chelsea,Stoke,4,2,H,1,0,H,18,5,7,2,12,10,8,3,3,2,0,0,21.46,19.67,1.98,1,1,46,18,24,38,11,15,2,1,24,9,17,24,4,8,1,0,24,9,17,24,4,8,1,0,13,21,18,-5,20,28,5,11,6,9,9,-3,9,15,2,4,3,9,9,-3,9,15,2,4,3,8,25,16,0,8,7,6,2,7,8,7,0,3,3,1,1,5,8,7,0,3,3,1,1,5,16,19,16,3,8,10,4,3,7,10,9,-1,4,6,2,3,4,10,9,-1,4,6,2,3,4,24,3.85
2016-12-31,Southampton,West Brom,1,2,A,1,1,D,10,7,1,3,13,17,8,3,1,3,1,0,19.87,20.09,-0.03,1,8,24,18,1,18,20,6,6,6,15,9,3,9,9,4,2,3,15,9,3,9,9,4,2,3,9,23,18,2,23,22,6,7,5,9,9,-1,7,9,2,4,3,9,9,-1,7,9,2,4,3,20,32,19,10,13,8,8,2,8,19,10,6,8,3,5,1,4,19,10,6,8,3,5,1,4,7,25,17,5,10,5,5,1,10,12,9,0,2,2,2,1,6,12,9,0,2,2,2,1,6,13,4.033333333333334
2016-12-31,Burnley,Sunderland,4,1,H,1,0,H,16,11,6,3,10,8,6,2,1,1,0,0,19.61,19.38,0.42,1,14,20,18,-12,17,28,6,11,2,19,10,4,15,10,6,3,1,19,10,4,15,10,6,3,1,18,14,18,-13,16,31,4,36,2,4,9,-9,5,16,1,7,1,4,9,-9,5,16,1,7,1,4,28,20,2,13,11,7,5,7,25,12,3,12,1,7,1,4,25,12,3,12,1,7,1,4,5,27,27,-8,7,12,4,3,15,6,9,-3,1,5,0,3,6,6,9,-3,1,5,0,3,6,6,2.55
